canonical_id,type,name_ko,name_ko_primary,is_alias,name_en,name_display,tier,key_ko,key_en,key_len,region_group,ko_source,wikidata
pro01710,producer,푸리에,도멘 푸리에,1,Domaine Fourrier,Domaine Fourrier,,부리ᅦ,fourrier,5,Burgundy,stripped,
pro01712,producer,도멘 프랑수아 라브노,도멘 프랑수아 라브노,0,Domaine Francois Raveneau,Domaine Francois Raveneau,,도메ᄂ브랑수ᅡ라브노,francois raveneau,19,,producer,
pro01712,producer,프랑수아 라브노,도멘 프랑수아 라브노,1,Domaine Francois Raveneau,Domaine Francois Raveneau,,브랑수ᅡ라브노,francois raveneau,14,,stripped,
pro01711,producer,도멘 프랑크 발타자르,도멘 프랑크 발타자르,0,Domaine Franck Balthazar,Domaine Franck Balthazar,,도메ᄂ브랑그바ᄅ다자르,franck balthazar,21,,producer,
pro01711,producer,프랑크 발타자르,도멘 프랑크 발타자르,1,Domaine Franck Balthazar,Domaine Franck Balthazar,,브랑그바ᄅ다자르,franck balthazar,16,,stripped,
pro01733,producer,도멘 필리프 샤를로팽 파리조,도멘 필리프 샤를로팽 파리조,0,Domaine Philippe Charlopin-Parizot,Domaine Philippe Charlopin-Parizot,,도메ᄂ비ᄅ리브사르ᄅ로벵바리조,philippe charlopinparizot,28,,producer,
pro01733,producer,샬로팽 파랑,도멘 필리프 샤를로팽 파리조,1,Domaine Philippe Charlopin-Parizot,Domaine Philippe Charlopin-Parizot,,사ᄅ로벵바랑,philippe charlopinparizot,13,,alias,
pro01733,producer,필리프 샤를로팽 파리조,도멘 필리프 샤를로팽 파리조,1,Domaine Philippe Charlopin-Parizot,Domaine Philippe Charlopin-Parizot,,비ᄅ리브사르ᄅ로벵바리조,philippe charlopinparizot,23,,stripped,
pro01766,producer,도미누스 에스테이트,도미누스 에스테이트,0,Dominus Estate,Dominus Estate,,도미누스ᅦ스데ᅵ드,dominus estate,16,USA,producer,
pro01765,producer,도미니오 데 핑구스,도미니오 데 핑구스,0,Dominio de Pingus,Dominio de Pingus,,도미니ᅩ데빙구스,dominio de pingus,16,Iberia,producer,
pro01765,producer,삥구스,도미니오 데 핑구스,1,Dominio de Pingus,Dominio de Pingus,,빙구스,dominio de pingus,7,,alias,
pro01687,producer,독 포인트,독 포인트,0,Dog Point,Dog Point,,도ᄀ보ᅵᄂ드,dog point,9,Oceania/SA,producer,
pro01767,producer,돈 막시미아노,돈 막시미아노,0,Don Maximiano,Don Maximiano,,도ᄂ마ᄀ시미ᅡ노,don maximiano,13,,producer,
pro01768,producer,돈 멜초르,돈 멜초르,0,Don Melchor,Don Melchor,,도ᄂ메ᄅ조르,don melchor,10,South America,producer,
pro01769,producer,돈나푸가타,돈나푸가타,0,Donnafugata,Donnafugata,,도ᄂ나부가다,donnafugata,11,Italy,producer,
pro01763,producer,돔데찬트 베르너,돔데찬트 베르너,0,Domdechant Werner,Domdechant Werner,,도ᄆ데자ᄂ드베르너,domdechant werner,16,Germany/Austria,producer,
pro01688,producer,동 페리뇽,동 페리뇽,0,Dom Perignon,Dom Perignon,,동베리농,dom perignon,10,Champagne,producer,
pro01688,producer,돔페리뇽,동 페리뇽,1,Dom Perignon,Dom Perignon,,도ᄆ베리농,dom perignon,10,,alias,
pro01688,producer,돔 페리뇽,동 페리뇽,1,Dom Perignon,Dom Perignon,,도ᄆ베리농,dom perignon,10,,alias,
pro01682,producer,되츠,되츠,0,Deutz,Deutz,,뒈즈,deutz,4,Champagne,producer,
pro01770,producer,된호프,된호프,0,Donnhoff,Donnhoff,,뒈ᄂ호브,donnhoff,7,Germany/Austria,producer,
pro01771,producer,두르트,두르트,0,Dourthe,Dourthe,,두르드,dourthe,6,France,producer,
pro01776,producer,두카 디 살라파루타,두카 디 살라파루타,0,Duca di Salaparuta,Duca di Salaparuta,,두가디사ᄅ라바루다,duca di salaparuta,17,Italy,producer,
pro01778,producer,뒤발 르로이,뒤발 르로이,0,Duval-Leroy,Duval-Leroy,,뒤바ᄅ르로ᅵ,duvalleroy,10,Champagne,producer,
pro01683,producer,디 마요 노란테,디 마요 노란테,0,Di Majo Norante,Di Majo Norante,,디마ᅩ노라ᄂ데,di majo norante,12,Italy,producer,
pro01685,producer,디디에 다그노,디디에 다그노,0,Didier Dagueneau,Didier Dagueneau,,디디ᅦ다그노,didier dagueneau,11,France,producer,
pro01686,producer,디스노코,디스노코,0,Disznoko,Disznoko,,디스노고,disznoko,8,Germany/Austria,producer,
pro01677,producer,디코이,디코이,0,Decoy,Decoy,,디고ᅵ,decoy,5,New World,producer,
pro01937,producer,라 랑돈,라 랑돈,0,La Landonne,La Landonne,,라랑도ᄂ,la landonne,8,,producer,
pro01940,producer,라 리오하 알타,라 리오하 알타,0,La Rioja Alta,La Rioja Alta,,라리ᅩ하ᅡᄅ다,la rioja alta,11,Iberia,producer,
pro01938,producer,라 마르카,라 마르카,0,La Marca,La Marca,,라마르가,la marca,8,Italy,producer,
pro01938,producer,라 마르까,라 마르카,1,La Marca,La Marca,,라마르가,la marca,8,,alias,
pro01939,producer,라 물린,라 물린,0,La Mouline,La Mouline,,라무ᄅ리ᄂ,la mouline,8,,producer,
pro01945,producer,라 비에유 페름,라 비에유 페름,0,La Vieille Ferme,La Vieille Ferme,,라비ᅦᅮ베르ᄆ,la vieille ferme,11,France,producer,
pro01945,producer,라비에유페름,라 비에유 페름,1,La Vieille Ferme,La Vieille Ferme,,라비ᅦᅮ베르ᄆ,la vieille ferme,11,,alias,
pro01945,producer,라 비에이유 페름,라 비에유 페름,1,La Vieille Ferme,La Vieille Ferme,,라비ᅦᅵᅮ베르ᄆ,la vieille ferme,12,,alias,
pro01941,producer,라 스피네타,라 스피네타,0,La Spinetta,La Spinetta,,라스비네다,la spinetta,10,,producer,
pro01943,producer,라 스피네타 바르바레스코 바란스,라 스피네타 바르바레스코 바란스,0,La Spinetta Barbaresco Valeirano,La Spinetta Barbaresco Valeirano,,라스비네다바르바레스고바라ᄂ스,la spinetta barbaresco valeirano,29,,alias,
pro01942,producer,라 스피네타 바르바레스코 스티르데리,라 스피네타 바르바레스코 스티르데리,0,La Spinetta Barbaresco Starderi,La Spinetta Barbaresco Starderi,,라스비네다바르바레스고스디르데리,la spinetta barbaresco starderi,32,,alias,
pro01936,producer,라 크레마,라 크레마,0,La Crema,La Crema,,라그레마,la crema,8,New World,producer,
pro01944,producer,라 튀르크,라 튀르크,0,La Turque,La Turque,,라뒤르그,la turque,8,,producer,
pro02126,producer,라디치,라디치,0,Radici,Radici,,라디지,radici,6,,producer,
pro02127,producer,라디콘,라디콘,0,Radikon,Radikon,,라디고ᄂ,radikon,7,Italy,producer,
pro01948,producer,라로슈,라로슈,0,Laroche,Laroche,,라로수,laroche,6,France,producer,
pro01947,producer,라르망디에 베르니에,라르망디에 베르니에,0,Larmandier-Bernier,Larmandier-Bernier,,라르망디ᅦ베르니ᅦ,larmandierbernier,17,Champagne,producer,
pro02128,producer,라몬 빌바오,라몬 빌바오,0,Ramon Bilbao,Ramon Bilbao,,라모ᄂ비ᄅ바ᅩ,ramon bilbao,11,Iberia,producer,
pro02131,producer,라벤토스 이 블랑,라벤토스 이 블랑,0,Raventos i Blanc,Raventos i Blanc,,라베ᄂ도스ᅵ브ᄅ랑,raventos i blanc,16,Iberia,producer,
pro01960,producer,라이츠,라이츠,0,Leitz,Leitz,,라ᅵ즈,leitz,5,Germany/Austria,producer,
pro02134,producer,라이히스라트 폰 불,라이히스라트 폰 불,0,Reichsrat von Buhl,Reichsrat von Buhl,,라ᅵ히스라드보ᄂ부ᄅ,reichsrat von buhl,17,Germany/Austria,producer,
pro01950,producer,라줄리,라줄리,0,Lazuli,Lazuli,,라주ᄅ리,lazuli,7,,producer,
pro01934,producer,라파리타,라파리타,0,L'Apparita,L'Apparita,,라바리다,lapparita,8,,producer,
pro01946,producer,라포스톨,라포스톨,0,Lapostolle,Lapostolle,,라보스도ᄅ,lapostolle,9,,producer,
pro02130,producer,랑겐 드 탄,랑겐 드 탄,0,Rangen de Thann,Rangen de Thann,,랑게ᄂ드다ᄂ,rangen de thann,11,,producer,
pro02164,producer,런릭,런릭,0,RunRig,RunRig,,러ᄂ리ᄀ,runrig,6,,producer,
pro01964,producer,레 되 알비옹,레 되 알비옹,0,Les Deux Albions,Les Deux Albions,,레뒈ᅡᄅ비ᅩᆼ,les deux albions,10,,producer,
pro01952,producer,레 디페세,레 디페세,0,Le Difese,Le Difese,,레디베세,le difese,8,Italy,producer,
pro01954,producer,레 마키올레,레 마키올레,0,Le Macchiole,Le Macchiole,,레마기ᅩᄅ레,le macchiole,10,,producer,
pro01954,producer,레 마키오레,레 마키올레,1,Le Macchiole,Le Macchiole,,레마기ᅩ레,le macchiole,9,,alias,
pro01954,producer,마치아티 델라 세라,레 마키올레,1,Le Macchiole,Le Macchiole,,마지ᅡ디데ᄅ라세라,le macchiole,16,,alias,
pro01963,producer,레 보 몽,레 보 몽,0,Les Beaux Monts,Les Beaux Monts,,레보몽,les beaux monts,7,,producer,
pro01956,producer,레 볼테,레 볼테,0,Le Volte,Le Volte,,레보ᄅ데,le volte,7,Italy,producer,
pro01955,producer,레 세레 누오베 델 오르넬라이아,레 세레 누오베 델 오르넬라이아,0,Le Serre Nuove dell'Ornellaia,Le Serre Nuove dell'Ornellaia,,레세레누ᅩ베데로르네ᄅ라ᅵᅡ,le serre nuove dellornellaia,24,,producer,
pro01966,producer,레 오 드 퐁테 카네,레 오 드 퐁테 카네,0,Les Hauts de Pontet-Canet,Les Hauts de Pontet-Canet,,레ᅩ드봉데가네,les hauts de pontetcanet,14,,producer,
pro01962,producer,레 자무뢰즈,레 자무뢰즈,0,Les Amoureuses,Les Amoureuses,,레자무뤠즈,les amoureuses,10,,producer,
pro01951,producer,레 쿠폴레 디 트리노로,레 쿠폴레 디 트리노로,0,Le Cupole di Trinoro,Le Cupole di Trinoro,,레구보ᄅ레디드리노로,le cupole di trinoro,19,,producer,
pro01967,producer,레 테라세스,레 테라세스,0,Les Terrasses,Les Terrasses,,레데라세스,les terrasses,10,,producer,
pro01965,producer,레 포르 드 라투르,레 포르 드 라투르,0,Les Forts de Latour,Les Forts de Latour,,레보르드라두르,les forts de latour,14,Bordeaux,producer,
pro01965,producer,레 포르 드 라뚜르,레 포르 드 라투르,1,Les Forts de Latour,Les Forts de Latour,,레보르드라두르,les forts de latour,14,,alias,
pro01958,producer,레가리스,레가리스,0,Legaris,Legaris,,레가리스,legaris,8,Iberia,producer,
pro02133,producer,레디가피,레디가피,0,Redigaffi,Redigaffi,,레디가비,redigaffi,8,,producer,
pro01935,producer,레르미타,레르미타,0,L'Ermita,L'Ermita,,레르미다,lermita,8,Iberia,producer,
pro02135,producer,레미레스 데 가누사,레미레스 데 가누사,0,Remirez de Ganuza,Remirez de Ganuza,,레미레스데가누사,remirez de ganuza,16,Iberia,producer,
pro01961,producer,레오네티 셀러,레오네티 셀러,0,Leonetti Cellar,Leonetti Cellar,,레ᅩ네디세ᄅ러,leonetti cellar,12,USA,producer,
pro01959,producer,레장드,레장드,0,Legende,Legende,,레장드,legende,7,France,producer,
pro02132,producer,레카레도,레카레도,0,Recaredo,Recaredo,,레가레도,recaredo,8,Iberia,producer,
pro02150,producer,로다,로다,0,Roda,Roda,,로다,roda,4,Iberia,producer,
pro02151,producer,로드니 스트롱,로드니 스트롱,0,Rodney Strong,Rodney Strong,,로드니스드롱,rodney strong,13,New World,producer,
pro01949,producer,로랑 페리에,로랑 페리에,0,Laurent-Perrier,Laurent-Perrier,,로랑베리ᅦ,laurentperrier,10,Champagne,producer,
pro02152,producer,로마네 생 비방,로마네 생 비방,0,Romanee-Saint-Vivant,Romanee-Saint-Vivant,,로마네셍비방,romaneesaintvivant,14,,producer,
pro02153,producer,로마노 달 포르노,로마노 달 포르노,0,Romano Dal Forno,Romano Dal Forno,,로마노다ᄅ보르노,romano dal forno,15,Italy,producer,
pro02143,producer,로버트 몬다비,로버트 몬다비,0,Robert Mondavi,Robert Mondavi,,로버드모ᄂ다비,robert mondavi,13,USA,producer,
pro02143,producer,몬다비,로버트 몬다비,1,Robert Mondavi,Robert Mondavi,,모ᄂ다비,robert mondavi,7,,alias,
pro02144,producer,로버트 몬다비 프라이빗 셀렉션,로버트 몬다비 프라이빗 셀렉션,0,Robert Mondavi Private Selection,Robert Mondavi Private Selection,,로버드모ᄂ다비브라ᅵ비ᄉ세ᄅ레ᄀ서ᄂ,robert mondavi private selection,30,New World,producer,
pro02146,producer,로베르토 보에르치오,로베르토 보에르치오,0,Roberto Voerzio,Roberto Voerzio,,로베르도보ᅦ르지ᅩ,roberto voerzio,16,Italy,producer,
pro02145,producer,로베르트 바일,로베르트 바일,0,Robert Weil,Robert Weil,,로베르드바ᅵᄅ,robert weil,12,Germany/Austria,producer,
pro01975,producer,로스 바스코스,로스 바스코스,0,Los Vascos,Los Vascos,,로스바스고스,los vascos,12,South America,producer,
pro01974,producer,로스 아롤도스,로스 아롤도스,0,Los Haroldos,Los Haroldos,,로스ᅡ로ᄅ도스,los haroldos,12,South America,producer,
pro02158,producer,로쏘 디 몬탈치노,로쏘 디 몬탈치노,0,Rosso di Montalcino,Rosso di Montalcino,,로소디모ᄂ다ᄅ지노,rosso di montalcino,16,,alias,
pro02159,producer,로열 토카이,로열 토카이,0,Royal Tokaji,Royal Tokaji,,로ᅥᄅ도가ᅵ,royal tokaji,9,Germany/Austria,producer,
pro02159,producer,로얄 토카이,로열 토카이,1,Royal Tokaji,Royal Tokaji,,로ᅡᄅ도가ᅵ,royal tokaji,9,,alias,
pro01972,producer,로이머,로이머,0,Loimer,Loimer,,로ᅵ머,loimer,5,Germany/Austria,producer,
pro02157,producer,로즈마운트,로즈마운트,0,Rosemount,Rosemount,,로즈마ᅮᄂ드,rosemount,10,New World,producer,
pro02147,producer,로카 델레 마치에,로카 델레 마치에,0,Rocca delle Macie,Rocca delle Macie,,로가데ᄅ레마지ᅦ,rocca delle macie,14,Italy,producer,
pro02148,producer,로케 디 카스틸리오네,로케 디 카스틸리오네,0,Rocche di Castiglione,Rocche di Castiglione,,로게디가스디ᄅ리ᅩ네,rocche di castiglione,18,,producer,
pro02149,producer,로키올리,로키올리,0,Rochioli,Rochioli,,로기ᅩᄅ리,rochioli,8,USA,producer,
pro01973,producer,로페스 데 에레디아,로페스 데 에레디아,0,Lopez de Heredia,Lopez de Heredia,,로베스데ᅦ레디ᅡ,lopez de heredia,14,Iberia,producer,
pro02155,producer,론키 디 찰라,론키 디 찰라,0,Ronchi di Cialla,Ronchi di Cialla,,로ᄂ기디자ᄅ라,ronchi di cialla,12,Italy,producer,
pro02154,producer,롬바우어,롬바우어,0,Rombauer,Rombauer,,로ᄆ바ᅮᅥ,rombauer,7,USA,producer,
pro01988,producer,루스타우,루스타우,0,Lustau,Lustau,,루스다ᅮ,lustau,7,Iberia,producer,
pro02166,producer,루스텐버그,루스텐버그,0,Rustenberg,Rustenberg,,루스데ᄂ버그,rustenberg,11,Oceania/SA,producer,
pro01979,producer,루이 라투르,루이 라투르,0,Louis Latour,Louis Latour,,루ᅵ라두르,louis latour,9,Burgundy,producer,
pro01981,producer,루이 로드레,루이 로드레,0,Louis Roederer,Louis Roederer,,루ᅵ로드레,louis roederer,9,Champagne,producer,
pro01981,producer,루이 로더레,루이 로드레,1,Louis Roederer,Louis Roederer,,루ᅵ로더레,louis roederer,9,,alias,
pro01976,producer,루이 베르나르,루이 베르나르,0,Louis Bernard,Louis Bernard,,루ᅵ베르나르,louis bernard,11,France,producer,
pro01977,producer,루이 부이요,루이 부이요,0,Louis Bouillot,Louis Bouillot,,루ᅵ부ᅵᅩ,louis bouillot,7,France,producer,
pro01978,producer,루이 자도,루이 자도,0,Louis Jadot,Louis Jadot,,루ᅵ자도,louis jadot,7,Burgundy,producer,
pro01978,producer,도멘 루이 잘로,루이 자도,1,Louis Jadot,Louis Jadot,,도메ᄂ루ᅵ자ᄅ로,louis jadot,13,,alias,
pro01978,producer,루이 잘로,루이 자도,1,Louis Jadot,Louis Jadot,,루ᅵ자ᄅ로,louis jadot,8,,stripped,
pro01980,producer,루이스 엠 마티니,루이스 엠 마티니,0,Louis M. Martini,Louis M. Martini,,루ᅵ스ᅦᄆ마디니,louis m martini,13,New World,producer,
